"COD_GERENCIA_CATASTRO","COD_CCAA_INE","COD_DELEGACION_CATASTRO","COD_PROVINC_INE","COD_MUNICIPIO_CATASTRO","COD_MUNICIPIO_INE","COD_MUNICIPIO_IGN","ARH","TIPO_EXPLOTACION","AC","CC","VB_SUBPARCE","TIPO_FINCA","PCATASTRAL1","PCATASTRAL2","CARGO","SUBPARCELA","SUPERFICIE","SUP_SUBPARCELA","SUP_CONSTRUIDA","V_SUELO","VALOR_CALCULADO","VALOR_CALCULADO_SUBPARCELA","PORC_VCALC_SUBPARC","CLASIF_VCALC_SUBPARC","V_CONSTRUCCION","V_CATASTRAL","V_CATASTRAL_SUBPARCELA","V_CATASTRAL_SUBPAR_HECTAREA","PORC_SUPERF","CLASIF_SUPERF_SUBPARC","N_SUPARCELAS","RN","ID_MUESTRA","FECHA_EFECTO","MES_EFECTO","ANIO_EFECTO","ANIO_IAMIR","ID_ESTADO","ID_MOTIVO_ESTADO","VALOR_TRANS","VALOR_TRANS_SUBPARCELA","ANIO_ASIGNA_ESTADO","COORX","COORY","NINTERNO","IP","TIPO","AATIPO","CIRCULARIDAD","CONVEXIDAD","ELONGACION","PLUVIOMETRIA","TIPO_VERANO","ETP","VER","TMAX","TM","TMIN","CLASIF","INV","ARIDEZ","TUSEC","TUREG","REGIHU","REGITE","PLU","PSECO","PFRIO","PCAL","FECHA_CALC","ID_SUBPARCELA","ALTURA_MEDIA","PENDIENTE_MEDIA","POTENCIALAGROLOGICO","ORIENTACION_MEDIA","1_DISTANCIA","1_DELEG","1_MUNIC","1_MVRVALOR","1_ZON_VAL","2_DISTANCIA","2_DELEG","2_MUNIC","2_MVRVALOR","2_ZON_VAL","3_DISTANCIA","3_DELEG","3_MUNIC","3_MVRVALOR","3_ZON_VAL","4_DISTANCIA","4_DELEG","4_MUNIC","4_MVRVALOR","4_ZON_VAL","5_DISTANCIA","5_DELEG","5_MUNIC","5_MVRVALOR","5_ZON_VAL","6_DISTANCIA","6_DELEG","6_MUNIC","6_MVRVALOR","6_ZON_VAL","7_DISTANCIA","7_DELEG","7_MUNIC","7_MVRVALOR","7_ZON_VAL","8_DISTANCIA","8_DELEG","8_MUNIC","8_MVRVALOR","8_ZON_VAL","9_DISTANCIA","9_DELEG","9_MUNIC","9_MVRVALOR","9_ZON_VAL"
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","8000126",0,"0",11394,11394,,,4922.21,4922.21,100,1,,201.77,201.77,177.08,100,1,1,1,1120972,"22/10/2015","10","2015",2016,1,,6000,6000,2016,-396658.69866,4781838.0936,194209891,5,4.207085,1989,0.507,1,0.623,,"",750,1,34,14,,67,8,2,10,40,4,16,350,5,6,2,01/04/2016,159307156,729.2,2.32,2,66.25,4375.15,45,53,210,"PR49",4492.85,45,53,210,"U47",4558.6,45,53,210,"PR48",5389.75,45,88,210,"R47",5595.43,45,88,210,"R46",5635.97,45,88,210,"R47",,,,,"",,,,,"",,,,,""
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","9700200",0,"0",5874,5874,,,2537.57,2537.57,100,1,,416.28,416.28,708.68,100,1,1,1,497526,"30/01/2015","01","2015",2016,2,,2000,2000,2015,-394772.94731,4799168.37178,194209955,1,16.828339,1989,0.63,1,0.4,333.07,"BSk",750,1,34,14,5,61,7,3,10,40,4,3,500,5,6,2,05/08/2015,159275869,696.29,0.56,2,173.79,5684.85,45,88,210,"U41",5800.92,45,88,210,"PU40",5866,45,88,210,"PU40",8558.76,45,176,100,"U42",8606.85,45,176,100,"U39",8614.75,45,176,100,"U40",8865.79,45,53,210,"U48",9212.18,45,53,210,"PR47",9248.47,45,53,210,"R47"
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","4800051",0,"0",223170,223170,,,96409.44,96409.44,100,1,,13559.89,13559.89,607.6,100,1,1,1,955411,"13/06/2013","06","2013",2016,3,74,111000,111000,2016,-398692.97654,4801929.72155,194210391,3,14.424291,1989,0.674,1,0.308,337.11,"BSk",-9999,1,-9999,14,-9999,61,7,3,10,40,4,3,500,5,6,2,11/11/2015,159300452,700.61,0.43,2,161.97,4868.84,45,176,100,"U40",4872.29,45,176,100,"U39",4876.84,45,176,100,"U40",8546.88,45,88,210,"PU40",8553.61,45,88,210,"PU40",8558.17,45,88,210,"R48",9310.67,45,53,210,"U48",9591.13,45,53,210,"U41",9709.65,45,53,210,"R48"
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","6900071",0,"0",7337,7337,,,3169.58,3169.58,100,1,,482.85,482.85,658.1,100,1,1,1,586948,"21/10/2014","10","2014",2016,2,,3713,3713,2015,-389426.36299,4789031.40466,194210406,2,15.626315,1989,0.83,1,0.052,343.1,"BSk",750,1,34,14,5,61,7,2,10,40,4,3,350,5,6,2,11/10/2015,159320747,692.31,0.29,2,120.19,1626.89,45,88,210,"PU38",1629.26,45,88,210,"R47",1638.65,45,88,210,"PU39",4875.58,45,34,210,"U46",5024.56,45,34,210,"U44",5043.42,45,34,210,"U43",7597.68,45,53,210,"PR48",7912.65,45,53,210,"PR49",8092.05,45,53,210,"R48"
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","9200022",0,"0",21688,21688,,,9369.22,9369.22,100,1,,1427.44,1427.44,658.17,100,1,1,1,582799,"19/09/2014","09","2014",2016,2,,11000,11000,2015,-396762.36061,4800300.76031,194210538,2,15.626315,1989,0.389,1,0.674,334.55,"BSk",750,1,34,14,5,61,7,3,10,40,4,3,500,5,6,2,10/10/2015,159275722,699.09,0.18,2,127.22,6891.44,45,176,100,"U39",6892.67,45,176,100,"U40",6897.02,45,176,100,"U40",6958.35,45,88,210,"U41",6985.57,45,88,210,"PU40",7002.18,45,88,210,"PU40",8912.86,45,53,210,"U48",9291.49,45,53,210,"U41",9327.11,45,53,210,"PR47"
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","8700012",0,"0",42547,42547,,,18380.3,18380.3,100,1,,2585.08,2585.08,607.58,100,1,1,1,840275,"15/05/2015","05","2015",2016,1,,56136,56136,2016,-394754.94985,4790597.52299,194210589,3,14.424291,1989,0.546,0.993,0.595,,"",750,1,34,14,,67,8,2,10,40,4,16,350,5,6,2,01/04/2016,159275163,699.64,0.27,2,143.86,194.69,45,88,210,"R48",223.38,45,88,210,"PU40",403.08,45,88,210,"R47",3911.16,45,53,210,"PR48",4229.33,45,53,210,"R48",4247.81,45,53,210,"PR47",,,,,"",,,,,"",,,,,""
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A1","0200232",0,"0",10119,10119,,,4371.41,4371.41,100,1,,717.21,717.21,708.78,100,1,1,1,643142,"03/12/2013","12","2013",2016,2,,2450,2450,2015,-393471.03721,4795118.1672,194210653,1,16.828339,1989,0.708,1,0.215,331.31,"BSk",750,1,34,14,5,61,7,2,10,40,4,3,350,5,6,2,16/11/2015,159275750,696.86,0.08,2,107.1,2396.22,45,88,210,"U41",2534.86,45,88,210,"PU40",2673.72,45,88,210,"PU40",7156.17,45,53,210,"PR48",7266.5,45,53,210,"R48",7267.01,45,53,210,"PR47",,,,,"",,,,,"",,,,,""
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","8300043",0,"0",29382,29382,,,12693.02,12693.02,100,1,,1785.18,1785.18,607.58,100,1,1,1,554018,"08/07/2014","07","2014",2016,2,,18780,18780,2015,-395929.31588,4786108.6772,194210680,3,14.424291,1989,0.296,0.901,0.422,341.01,"BSk",750,1,34,14,5,67,8,2,10,40,4,16,350,5,6,2,06/10/2015,159274921,702.24,0.64,2,110.38,2255.43,45,88,210,"R47",2296.99,45,88,210,"R46",2386.5,45,88,210,"PU39",2550.96,45,53,210,"PR48",2739.23,45,53,210,"PR49",3211.78,45,53,210,"R47",,,,,"",,,,,"",,,,,""
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","8300048",0,"0",22097,22097,,,9545.9,9545.9,100,1,,1342.53,1342.53,607.56,100,1,1,1,569850,"08/07/2014","07","2014",2016,2,,14120,14120,2015,-395709.76252,4786361.31083,194210685,3,14.424291,1989,0.481,1,0.646,341.01,"BSk",750,1,34,14,5,67,8,2,10,40,4,16,350,5,6,2,08/10/2015,159307193,700.77,1.01,2,131.78,2050.74,45,88,210,"R47",2088.01,45,88,210,"R46",2188.3,45,88,210,"PU39",2705.2,45,53,210,"PR48",2910.54,45,53,210,"PR49",3379.81,45,53,210,"R47",,,,,"",,,,,"",,,,,""
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","1500011",0,"0",9278,9278,,,4008.1,4008.1,100,1,,563.64,563.64,607.5,100,1,1,1,956379,"03/12/2013","12","2013",2016,2,,5115,5115,2015,-384501.10011,4791097.30796,194210827,3,14.424291,1989,0.525,1,0.526,348.79,"BSk",750,1,34,14,5,67,8,3,10,40,4,16,350,5,6,2,10/11/2015,159303418,699.25,0.89,2,161.52,5366.63,45,34,210,"U45",5412.74,45,34,210,"U44",5428.94,45,34,210,"U45",5643.04,45,88,210,"PU39",5643.34,45,88,210,"PU38",5668.22,45,88,210,"R47",9292.3,45,188,210,"U43",9343.5,45,188,210,"R48",9366.54,45,188,210,"R49"
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","1800044",0,"0",5057,5057,,,2184.62,2184.62,100,1,,166.33,166.33,328.91,100,1,1,1,1155875,"12/02/2016","02","2016",2016,1,,2500,2500,2016,-388119.77558,4787197.18203,194210832,4,7.813157,1989,0.486,1,0.594,352.37,"BSk",750,1,34,14,5,61,7,2,10,40,4,3,350,5,6,2,05/05/2016,159303200,689.38,0.84,2,328.18,2861.09,45,88,210,"R47",2927.12,45,88,210,"PU38",3011.13,45,88,210,"PU39",3197.32,45,34,210,"U46",3347.91,45,34,210,"U44",3366.81,45,34,210,"U43",8596.78,45,53,210,"PR48",8841.91,45,53,210,"PR49",9156.25,45,53,210,"R48"
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","2000044",0,"0",5515,5515,,,2382.48,2382.48,100,1,,181.39,181.39,328.9,100,1,1,1,497529,"05/02/2015","02","2015",2016,3,24,4150,4150,2015,-391350.04479,4783243.70127,194210848,4,7.813157,1989,0.59,1,0.44,368.08,"BSk",750,1,34,14,5,61,7,2,10,40,4,3,350,5,6,2,05/08/2015,159297209,685.46,1.39,2,124.8,3678.64,45,88,210,"R47",3902.17,45,88,210,"R46",4190.27,45,88,210,"PU38",4361.18,45,34,210,"U46",4395.93,45,34,210,"U44",4416.93,45,34,210,"U43",6827.94,45,53,210,"PR48",6885.36,45,53,210,"PR49",7342.32,45,53,210,"U47"
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","8400141",0,"0",17005,17005,,,7346.16,7346.16,100,1,,1033.13,1033.13,607.54,100,1,1,1,818038,"27/02/2015","02","2015",2016,1,,9375,9375,2016,-394996.3867,4787632.59657,194211035,3,14.424291,1989,0.304,0.936,0.647,,"",750,1,34,14,,61,7,2,10,45,4,3,350,5,6,2,01/04/2016,159308364,691.31,1.07,2,36.72,817.15,45,88,210,"R47",860.84,45,88,210,"R46",953.73,45,88,210,"PU39",3225.79,45,53,210,"PR48",3480.01,45,53,210,"PR49",3789.18,45,53,210,"R48",,,,,"",,,,,"",,,,,""
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","8800177",0,"0",5169,5169,,,2233.01,2233.01,100,1,,366.31,366.31,708.67,100,1,1,1,539740,"10/04/2014","04","2014",2016,2,,2766,2766,2015,-397395.1787,4793691.72888,194211213,1,16.828339,1989,0.595,1,0.445,327.1,"BSk",750,1,34,14,5,61,7,2,10,40,4,3,350,5,6,2,03/10/2015,159308275,701.72,0.13,2,41.74,3203.93,45,88,210,"PU40",3291.99,45,88,210,"R48",3307.94,45,88,210,"PU40",4332.82,45,53,210,"U48",4606.29,45,53,210,"PR47",4654.64,45,53,210,"PR48",,,,,"",,,,,"",,,,,""
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","7700211",0,"0",2917,2917,,,1260.14,1260.14,100,1,,177.12,177.12,607.2,100,1,1,1,955818,"20/12/2013","12","2013",2016,3,12,547,547,2015,-394154.45554,4783060.34503,194211248,3,14.424291,1989,0.729,0.995,0.26,367.2,"BSk",750,1,34,14,5,67,8,2,10,40,4,16,350,5,6,2,10/11/2015,159275250,702.7,1.02,2,216.58,3726.57,45,88,210,"R47",4071.64,45,88,210,"R46",4223.4,45,88,210,"R45",5033.25,45,53,210,"PR49",5100.94,45,53,210,"PR48",5404.96,45,53,210,"U47",6558.48,45,34,210,"U46",6593.25,45,34,210,"U44",6614.18,45,34,210,"U43"
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","9800314",0,"0",5219,5219,,,2254.61,2254.61,100,1,,343.4,343.4,657.98,100,1,1,1,545136,"06/06/2014","06","2014",2016,2,,2685,2685,2015,-392611.7342,4799379.76747,194211396,2,15.626315,1989,0.61,0.99,0.332,334.19,"BSk",750,1,34,14,5,61,7,3,10,40,4,3,500,5,6,2,04/10/2015,159309000,687.47,0.35,2,56.04,5609.06,45,88,210,"U41",5796.68,45,88,210,"PU40",6002.57,45,88,210,"PU40",9548.9,45,176,100,"U42",9681.03,45,176,100,"U39",9692.01,45,176,100,"U40",10025.42,45,53,210,"U48",10268.22,45,53,210,"PR48",10272.88,45,53,210,"PR47"
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","7600066",0,"0",6171,6171,,,2665.87,2665.87,100,1,,374.83,374.83,607.41,100,1,1,1,955785,"03/12/2013","12","2013",2016,3,68,1000,1000,2016,-392354.72086,4783635.36857,194211743,3,14.424291,1989,0.443,1,0.615,360.03,"BSk",750,1,34,14,5,67,8,2,10,40,4,16,350,5,6,2,10/11/2015,159274593,694.11,0.6,2,58.1,3206.08,45,88,210,"R47",3505.25,45,88,210,"R46",3756.28,45,88,210,"R45",5099.47,45,34,210,"U46",5139.95,45,34,210,"U44",5162.07,45,34,210,"U43",5964.11,45,53,210,"PR48",6016.2,45,53,210,"PR49",6474.62,45,53,210,"U47"
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","7500098",0,"0",7389,7389,,,3192.05,3192.05,100,1,,243.07,243.07,328.96,100,1,1,1,955387,"08/08/2013","08","2013",2016,2,,3672,3672,2015,-393731.44851,4785246.73204,194211770,4,7.813157,1989,0.171,0.999,0.897,351.09,"BSk",750,1,34,14,5,67,8,2,10,40,4,16,350,5,6,2,11/11/2015,159311672,687.81,0.53,2,90.55,1875.57,45,88,210,"R47",2215.16,45,88,210,"R46",2367.46,45,88,210,"R45",4508.82,45,53,210,"PR48",4673.26,45,53,210,"PR49",5155.19,45,53,210,"R47",6316.99,45,34,210,"U46",6376.96,45,34,210,"U44",6401.67,45,34,210,"U43"
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","7700181",0,"0",6453,6453,,,2787.7,2787.7,100,1,,391.97,391.97,607.42,100,1,1,1,955386,"08/08/2013","08","2013",2016,2,,3207,3207,2015,-394391.64012,4782340.22879,194211997,3,14.424291,1989,0.441,0.965,0.615,367.2,"BSk",750,1,34,14,5,67,8,2,10,40,4,16,350,5,6,2,10/11/2015,159308071,708.48,0.56,2,80.49,4306.29,45,88,210,"R47",4641.92,45,88,210,"R46",4793.03,45,88,210,"R45",5173.57,45,53,210,"PR49",5306.41,45,53,210,"PR48",5484.07,45,53,210,"U47",6775.33,45,34,210,"U46",6802.58,45,34,210,"U44",6821.92,45,34,210,"U43"
8,7,45,45,88,87,"45087",827,"AGR","TAS","C-",4320,"RUS","45088A0","4200161",0,"0",15490,15490,,,6691.68,6691.68,100,1,,1097.92,1097.92,708.79,100,1,1,1,955418,"07/06/2013","06","2013",2016,2,,7710,7710,2015,-397193.03633,4790108.17499,194212204,1,16.828339,1989,0.576,0.998,0.471,324.79,"BSk",750,1,34,14,5,61,7,2,10,40,4,3,350,5,6,2,11/11/2015,159302820,695.17,1.82,2,198.17,1860.97,45,88,210,"R48",2013.98,45,88,210,"R47",2021.86,45,88,210,"PU39",2329.5,45,53,210,"PR48",2539.47,45,53,210,"R48",2553.37,45,53,210,"PR47",,,,,"",,,,,"",,,,,""
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","2200087",0,"0",32135,32135,,,13882.32,13882.32,100,1,,1464.28,1464.28,455.67,100,1,1,1,817909,"12/03/2015","03","2015",2016,1,,15200,15200,2016,-383935.27446,4832951.9253,194213269,3,10.818218,1989,0.474,0.929,0.652,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,159319042,701.32,1.67,2,324,1944.19,45,72,210,"PU43",1976.42,45,72,210,"U41",2180.71,45,72,210,"R45",6784.74,45,150,100,"R51",6898.41,45,150,100,"R52",6962.88,45,150,100,"R52",7421.02,45,85,210,"U47",8788.34,45,167,210,"R46",8821.84,45,167,210,"R45"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","2300232",0,"0",21079,21079,,,9106.13,9106.13,100,1,,960.47,960.47,455.65,100,1,1,1,497437,"20/02/2015","02","2015",2016,2,,7515,7515,2015,-383955.13645,4831844.87837,194213301,3,10.818218,1989,0.63,0.96,0.37,407.15,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,05/08/2015,159318574,698.16,1,2,164.27,2450.64,45,72,210,"PU43",2580.98,45,72,210,"U43",2608.37,45,72,210,"U44",5987.55,45,150,100,"R51",6096.07,45,150,100,"R52",6152.5,45,150,100,"R52",7560.14,45,85,210,"U47",8058.93,45,167,210,"R46",8077.47,45,167,210,"R45"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","2800161",0,"0",22265,22265,,,9618.48,9618.48,100,1,,1014.57,1014.57,455.68,100,1,1,1,497356,"30/01/2015","01","2015",2016,2,,8906,8906,2015,-397125.28515,4830587.84779,194213606,3,10.818218,1989,0.5,1,0.68,377.08,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,05/08/2015,159314254,645.72,1.45,2,326.55,7105.8,45,72,210,"U44",7239.65,45,72,210,"U43",7722.66,45,194,100,"U48",7791.95,45,167,210,"R46",7850.45,45,194,100,"U46",7867.68,45,72,210,"U43",7942.69,45,194,100,"U45",8035.53,45,167,210,"R45",8103.98,45,167,210,"R45"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","2300151",0,"0",22324,22324,,,9643.97,9643.97,100,1,,1017.19,1017.19,455.65,100,1,1,1,497342,"30/01/2015","01","2015",2016,2,,8934.8,8934.8,2015,-383266.99466,4831630.23069,194213625,3,10.818218,1989,0.58,0.95,0.44,407.15,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,4,6,2,05/08/2015,159320004,698.02,0.47,2,101.6,2994.61,45,72,210,"PU43",3128.05,45,72,210,"U41",3169.47,45,72,210,"U43",5686.76,45,150,100,"R51",5805.95,45,150,100,"R52",5881.36,45,150,100,"R52",7097.26,45,85,210,"U47",8203.58,45,167,210,"R46",8205.71,45,167,210,"R45"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","2400151",0,"0",4813,4813,,,2079.22,2079.22,100,1,,219.21,219.21,455.45,100,1,1,1,840166,"10/04/2015","04","2015",2016,1,,634,634,2016,-385286.65442,4830192.42636,194213660,3,10.818218,1989,0.749,1,0.078,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,159314722,687.65,1.26,2,170.89,2040.6,45,72,210,"U44",2087.41,45,72,210,"U43",2901.71,45,72,210,"PU43",5182.15,45,150,100,"R51",5248.18,45,150,100,"R52",5251.83,45,150,100,"R52",6471.94,45,167,210,"R46",6495.88,45,167,210,"R45",6678.19,45,167,210,"R44"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","4700152",0,"0",8199,8199,,,3541.97,3541.97,100,1,,269.71,269.71,328.95,100,1,1,1,840143,"12/12/2014","12","2014",2016,1,,3560,3560,2016,-389407.4006,4834219.68022,194219105,4,7.813157,1989,0.57,0.991,0.5,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,159315935,644.75,3.34,2,22.41,1118.52,45,72,210,"U44",1175.19,45,72,210,"U43",1343.17,45,72,210,"U43",8503.78,45,167,210,"R46",8659.04,45,167,210,"R45",8843.36,45,167,210,"R45",9456.75,45,150,100,"R51",9457.73,45,150,100,"R52",9499.75,45,150,100,"R52"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","4600142",0,"0",20526,20526,,,8867.23,8867.23,100,1,,935.24,935.24,455.64,100,1,1,1,497443,"20/02/2015","02","2015",2016,2,,7515,7515,2015,-391239.39698,4831651.68747,194219205,3,10.818218,1989,0.53,0.95,0.04,392.33,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,05/08/2015,159335418,660.55,1.12,2,260.24,2466.45,45,72,210,"U44",2587.37,45,72,210,"U43",3377.69,45,72,210,"PU43",6517.21,45,167,210,"R46",6732.78,45,167,210,"R45",6866.77,45,167,210,"R45",8842.07,45,150,100,"R52",8909.95,45,150,100,"R51",8944.11,45,150,100,"R52"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","2200078",0,"0",10894,10894,,,4706.21,4706.21,100,1,,882.44,882.44,810.02,100,1,1,1,830362,"18/09/2015","09","2015",2016,1,,3268,3268,2016,-383024.69991,4831773.45673,194219343,2,19.232387,1989,0.785,1,0.131,,"",750,4,34,14,,67,7,3,10,40,4,18,500,4,6,2,01/04/2016,159335378,699.3,1.09,2,279.02,3114.45,45,72,210,"PU43",3223.1,45,72,210,"U41",3341.26,45,72,210,"U43",5830.59,45,150,100,"R51",5953.52,45,150,100,"R52",6035.48,45,150,100,"R52",6899.18,45,85,210,"U47",8463.36,45,167,210,"R45",8463.41,45,167,210,"R46"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","2200080",0,"0",29414,29414,,,12706.85,12706.85,100,1,,2382.82,2382.82,810.1,100,1,1,1,817908,"12/03/2015","03","2015",2016,1,,13913,13913,2016,-383378.8938,4832329.34152,194219345,2,19.232387,1989,0.461,0.97,0.602,,"",750,4,34,14,,67,7,3,10,40,4,18,500,4,6,2,01/04/2016,159335380,698.67,0.58,2,183.12,2654.31,45,72,210,"PU43",2704.71,45,72,210,"U41",2915.75,45,72,210,"R45",6185.04,45,150,100,"R51",6301.14,45,150,100,"R52",6370.47,45,150,100,"R52",7109.28,45,85,210,"U47",8490.06,45,167,210,"R46",8503.64,45,167,210,"R45"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","4600150",0,"0",15404,15404,,,6654.53,6654.53,100,1,,701.8,701.8,455.6,100,1,1,1,550812,"13/06/2014","06","2014",2016,3,24,2500,2500,2015,-391900.92381,4831495.73859,194219377,3,10.818218,1989,0.372,0.953,0.663,390.14,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,05/10/2015,159335425,659.03,0.87,2,245.94,2970.1,45,72,210,"U44",3104.72,45,72,210,"U43",3926.9,45,72,210,"PU43",6453.85,45,167,210,"R46",6686.53,45,167,210,"R45",6803.79,45,167,210,"R45",9056.44,45,150,100,"R52",9125.25,45,150,100,"R51",9170.42,45,150,100,"R52"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","0100188",0,"0",10959,10959,,,4734.29,4734.29,100,1,,499.27,499.27,455.58,100,1,1,1,817893,"17/02/2015","02","2015",2016,1,,1490,1490,2016,-391178.35343,4841314.66392,194219450,3,10.818218,1989,0.797,0.995,0.134,,"",750,4,34,14,,67,7,3,10,40,4,18,500,4,6,2,01/04/2016,159338570,709.25,1.1,2,269.55,4047.66,45,72,210,"U45",4168.01,45,72,210,"PU45",5272.72,45,72,210,"R44",5708.73,45,59,210,"R49",5870.8,45,59,210,"R48",5989.62,45,59,210,"R48",6587.18,45,26,100,"U41",6615.08,45,26,100,"U42",6666.83,45,26,100,"U39"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","2200089",0,"0",9072,9072,,,3919.1,3919.1,100,1,,413.28,413.28,455.56,100,1,1,1,497384,"13/02/2015","02","2015",2016,3,68,3756.4,3756.4,2016,-384048.6345,4833179.8092,194219494,3,10.818218,1989,0.41,0.99,0.57,409.97,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,05/08/2015,159335713,698.58,0.77,2,278.37,1830.84,45,72,210,"U41",1858.41,45,72,210,"PU43",2041.08,45,72,210,"R45",7001.43,45,150,100,"R51",7112.64,45,150,100,"R52",7172.62,45,150,100,"R52",7603.29,45,85,210,"U47",8921.71,45,167,210,"R46",8955.5,45,167,210,"R45"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","2300066",0,"0",13848,13848,,0,5982.34,5982.34,100,1,0,630.95,630.95,455.63,100,1,1,1,817907,"12/03/2015","03","2015",2016,1,,5000,5000,2016,-382207.42873,4830642.23026,194219497,3,10.818218,1989,0.514,0.993,0.583,,"",750,4,34,14,,67,7,3,10,40,4,18,500,4,6,2,01/04/2016,159335388,705.62,1.5,2,253.35,4097.38,45,72,210,"U44",4107.71,45,72,210,"U43",4171.4,45,72,210,"PU43",4884.1,45,150,100,"R51",5019.02,45,150,100,"R52",5122.86,45,150,100,"R52",6457.24,45,85,210,"U47",8154.54,45,167,210,"R45",8183.69,45,167,210,"R46"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","0100097",0,"0",15742,15742,,,6800.54,6800.54,100,1,,517.95,517.95,329.02,100,1,1,1,817940,"15/05/2015","05","2015",2016,1,,6000,6000,2016,-388595.28929,4838812.1645,194219591,4,7.813157,1989,0.594,0.97,0.313,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,159331147,602,2.83,2,232.09,1306.88,45,72,210,"U45",1412.88,45,72,210,"PU45",2636.64,45,72,210,"U41",7165.8,45,59,210,"R49",7313.55,45,59,210,"R48",7331.22,45,59,210,"R48",9000.83,45,26,100,"U41",9082.17,45,26,100,"U42",9127.23,45,26,100,"U39"
8,7,45,45,72,71,"45071",827,"AGR","TAS","C-",4320,"RUS","45072A0","2500073",0,"0",10843,10843,,,4684.18,4684.18,100,1,,356.69,356.69,328.96,100,1,1,1,954840,"20/12/2013","12","2013",2016,2,,4442.38,4442.38,2015,-387352.4693,4831256.55666,194219797,4,7.813157,1989,0.801,0.991,0.199,394.16,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,10/11/2015,159328316,688.32,4.16,2,203.75,329.79,45,72,210,"U44",417.63,45,72,210,"U43",1745.95,45,72,210,"PU43",6508.85,45,167,210,"R46",6598.81,45,167,210,"R45",6706.74,45,150,100,"R51",6707.73,45,150,100,"R52",6748.82,45,150,100,"R52",6801.72,45,167,210,"R44"
